spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
2HD5BWFthrNf2uFyEhi53d,Metallica - Orion,0.9911841154098511,0.00025864908820949495,0.00016203764243982732,0.0002093394723488018,0.0006466734339483082,0.003199026919901371,0.0021086973138153553,0.0011049073655158281,0.0011271886760368943
4DmImFE1FJ2h6SjFkiqS5g,Olivia Ruiz - Les météores,0.024263180792331696,0.014039713889360428,0.03091200441122055,0.026985587552189827,0.01633683778345585,0.04351741075515747,0.4644269347190857,0.37741905450820923,0.002099281642585993
2ICdvchXmDh5mdLyyL2opB,Orelsan - Basique,0.09299848228693008,0.00027455424424260855,0.00019047193927690387,0.000688166415784508,0.00028252473566681147,0.000747431069612503,0.3590596318244934,0.5454972386360168,0.00026141642592847347
06jSEWSPjIowiquOM7Q1L8,Serj Tankian - Baby,0.018460914492607117,0.0002717888564802706,0.0013813914265483618,0.0007456014864146709,0.018003689125180244,0.0025263687130063772,0.912524938583374,0.014534334652125835,0.03155100718140602
1r35X2XHPsksJ9aAbZPaO1,Blind Guardian - Tanelorn (Into the Void),0.0006351960473693907,0.0005706374649889767,6.0737809690181166e-05,8.385555702261627e-05,0.0012926763156428933,0.000935345480684191,0.9896513819694519,0.005057958886027336,0.001712331548333168
5CPXR6lDTvngxtmMZxnWmC,Dream Theater - Pull Me Under,0.06596560031175613,0.06053014472126961,0.10747957229614258,0.049463797360658646,0.04283861443400383,0.14896060526371002,0.3669327199459076,0.09096455574035645,0.06686419993638992
60udb73Xe8KJ7IzBhn3ptV,Philippe Katerine - Louxor j'adore,0.06027648597955704,0.003390292404219508,0.007458745501935482,0.0024075510445982218,0.0005701389163732529,0.03026043251156807,0.16971197724342346,0.7244469523429871,0.0014774006558582187
0bv5vUJCvXM9G0cbjeikyY,Jimmy Smith - Back At The Chicken Shack,0.23124216496944427,0.1029452383518219,0.11971298605203629,0.0782889798283577,0.07455335557460785,0.1460256278514862,0.05661612004041672,0.09872326999902725,0.09189244359731674
1zM2dzrpBC2y3PxARrCUwJ,Jul - Ma chérie,0.038660064339637756,0.005555632524192333,0.02483166567981243,0.006239977665245533,0.023575568571686745,0.04520105943083763,0.683086633682251,0.1311018466949463,0.041747406125068665
1xiBH94p5CA6MYqKbA7MgT,Jacques Brel - Au suivant,0.042820993810892105,0.0005016828654333949,0.00510045699775219,0.000249356497079134,0.05525742471218109,0.011947494931519032,0.16017435491085052,0.11431293189525604,0.6096352934837341
3iOessvbLqaBZdCUkUw2uy,Mcfly & Carlito - TikTok Girl,0.04439384490251541,0.029786868020892143,0.010413194075226784,0.018628472462296486,0.03097657673060894,0.011291535571217537,0.11226677149534225,0.7193108797073364,0.0229317769408226
2Az30cWGwvOHpsI0eMSwTQ,Alan Jackson - There Is Power In The Blood,0.01370814349502325,0.003215278498828411,0.0014557262184098363,0.000741878233384341,0.0950738862156868,0.004452097229659557,0.19699040055274963,0.006183350458741188,0.6781793236732483
7EUSByOz1UUx78lLDxfxRQ,YUI - again,0.13909940421581268,0.06248396635055542,0.048686329275369644,0.08617335557937622,0.17751306295394897,0.0873851329088211,0.19760143756866455,0.13104739785194397,0.07000991702079773
3kg2Mpbpao0bUGHxtKDMCK,Lena Raine - Exhale,0.056638654321432114,0.003309098072350025,0.002465725876390934,0.00011677951260935515,0.2972261607646942,0.00455674109980464,0.006048646289855242,0.004712859634310007,0.6249253749847412
3v6ClatJ2nG0TIpfL3HwY1,Renaud - Morgane de toi,0.09973915666341782,0.12743206322193146,0.13551580905914307,0.04619739204645157,0.2053195685148239,0.04762210696935654,0.07180207222700119,0.19514064490795135,0.0712311714887619
205HNJ73cgpC0LAOnuQiWT,Kofs - Bande organisée,0.07236307859420776,0.00059106620028615,0.0010396086145192385,0.0012215455062687397,0.0009464002796448767,0.0015792762860655785,0.6547016501426697,0.24675653874874115,0.02080046758055687
7mrxyr7hNwU2aq56Jr735W,Gareth Coker - Separated by the Storm,0.37982887029647827,0.003231519367545843,0.013156182132661343,0.009074155241250992,0.01424975786358118,0.05740582197904587,0.147401824593544,0.32648858428001404,0.04916341230273247
6HZILIRieu8S0iqY8kIKhj,Kendrick Lamar - DNA.,0.17967946827411652,0.0004891137941740453,0.00016235127986874431,0.0015446541365236044,0.0005430065793916583,0.00035258408752270043,0.34687700867652893,0.46911776065826416,0.001234058872796595
4npOigvIBuT6ui5gwjGdhf,Koba LaD - Doudou,0.07744719088077545,0.015294033102691174,0.013103748671710491,0.1120532974600792,0.009980492293834686,0.04679575189948082,0.19591790437698364,0.5202714800834656,0.009136112406849861
